token	logprob	sentence_id
		
 we	-3.1900406	1750
		
 know	-4.610953	1750
		
 who	-4.6305118	1750
		
 the	-1.7255301	1750
		
 news	-11.055019	1750
		
 enraged	-15.836675	1750
		
 the	-2.5836203	1750
		
 lobbyist	-12.0840225	1750
		
 during	-9.98326	1750
		
 the	-0.6346657	1750
		
 hearing	-4.792741	1750
		
 enraged	-9.727539	1750
		
 yesterday	-10.249852	1750
		
.	-1.7335657	1750
		
The		1751
		
 fact	-6.0691905	1751
		
 that	-0.3424978	1751
		
 we	-3.1863015	1751
		
 know	-4.60973	1751
		
 that	-1.9031602	1751
		
 the	-1.88069	1751
		
 news	-8.253508	1751
		
 enraged	-14.041534	1751
		
 the	-1.4670022	1751
		
 lobbyist	-11.859997	1751
		
 during	-9.561823	1751
		
 the	-0.65096873	1751
		
 hearing	-4.5645485	1751
		
 enraged	-11.324245	1751
		
 yesterday	-11.967104	1751
		
.	-2.3843899	1751
		
The		1752
		
 fact	-6.0692277	1752
		
 that	-0.34175923	1752
		
 he	-3.32346	1752
		
 knows	-5.894988	1752
		
 who	-3.7642343	1752
		
 the	-3.017892	1752
		
 bully	-8.092226	1752
		
 offended	-13.574654	1752
		
 the	-4.7947574	1752
		
 students	-6.7673154	1752
		
 after	-6.986716	1752
		
 class	-3.8106754	1752
		
 offended	-10.767217	1752
		
 the	-1.6784694	1752
		
 teacher	-2.044679	1752
		
 last	-8.79025	1752
		
 week	-1.6486183	1752
		
.	-1.329566	1752
		
The		1753
		
 fact	-6.0692177	1753
		
 that	-0.34179637	1753
		
 he	-3.320902	1753
		
 knows	-5.8892426	1753
		
 that	-2.5954807	1753
		
 the	-2.6734786	1753
		
 bully	-10.103135	1753
		
 offended	-11.243164	1753
		
 the	-2.5948074	1753
		
 students	-6.755489	1753
		
 after	-6.464571	1753
		
 class	-3.149111	1753
		
 offended	-11.42842	1753
		
 the	-2.014817	1753
		
 teacher	-1.7001302	1753
		
 last	-9.454767	1753
		
 week	-1.4589717	1753
		
.	-2.010382	1753
		
The		1754
		
 fact	-6.0694118	1754
		
 that	-0.34102988	1754
		
 he	-3.3222833	1754
		
 knows	-5.891334	1754
		
 who	-3.7554762	1754
		
 the	-3.0173507	1754
		
 bully	-8.091304	1754
		
 offended	-13.582649	1754
		
 after	-7.364074	1754
		
 class	-5.656893	1754
		
 offended	-11.906593	1754
		
 the	-2.6531358	1754
		
 teacher	-3.031437	1754
		
 last	-8.5252695	1754
		
 week	-1.4802953	1754
		
.	-1.6471077	1754
		
The		1755
		
 fact	-6.0691204	1755
		
 that	-0.34138563	1755
		
 he	-3.323137	1755
		
 knows	-5.8929496	1755
		
 that	-2.5995357	1755
		
 the	-2.669503	1755
		
 bully	-10.10977	1755
		
 offended	-11.240556	1755
		
 after	-8.873827	1755
		
 class	-5.8681974	1755
		
 offended	-12.051428	1755
		
 the	-2.2255611	1755
		
 teacher	-1.9748408	1755
		
 last	-8.301933	1755
		
 week	-1.4563621	1755
		
.	-2.1875129	1755
		
The		1756
		
 fact	-6.069558	1756
		
 that	-0.34186944	1756
		
 he	-3.323421	1756
		
 knows	-5.8868403	1756
		
 who	-3.7628362	1756
		
 the	-3.019796	1756
		
 bully	-8.098949	1756
		
 offended	-13.556983	1756
		
 the	-4.7813425	1756
		
 students	-6.7672043	1756
		
 after	-6.9839487	1756
		
 class	-3.8281703	1756
		
 offended	-10.736156	1756
		
 the	-1.6856607	1756
		
 teacher	-2.0700066	1756
		
 last	-8.771113	1756
		
 week	-1.6534247	1756
		
.	-1.3341168	1756
		
The		1757
		
 fact	-6.069134	1757
		
 that	-0.342084	1757
		
 he	-3.322679	1757
		
 knows	-5.8899393	1757
		
 that	-2.596371	1757
		
 the	-2.6713557	1757
		
 bully	-10.106133	1757
		
 offended	-11.230625	1757
		
 the	-2.576586	1757
		
 students	-6.756494	1757
		
 after	-6.4606533	1757
		
 class	-3.1478417	1757
		
 offended	-11.445507	1757
		
 the	-2.0123165	1757
		
 teacher	-1.6278656	1757
		
 last	-9.45252	1757
		
 week	-1.46537	1757
		
.	-2.013371	1757
		
The		1758
		
 fact	-6.069148	1758
		
 that	-0.341927	1758
		
 he	-3.3204527	1758
		
 knows	-5.8919125	1758
		
 who	-3.757628	1758
		
 the	-3.0185199	1758
		
 bully	-8.089538	1758
		
 offended	-13.591496	1758
		
 the	-4.760681	1758
		
 students	-6.771419	1758
		
 after	-6.9873347	1758
		
 class	-3.822021	1758
		
 offended	-10.776879	1758
		
 last	-9.755275	1758
		
 week	-2.2729833	1758
		
.	-1.8306937	1758
		
The		1759
		
 fact	-6.0694933	1759
		
 that	-0.3423347	1759
		
 he	-3.321218	1759
		
 knows	-5.897656	1759
		
 that	-2.6005604	1759
		
 the	-2.669915	1759
		
 bully	-10.1074095	1759
		
 offended	-11.231268	1759
		
 the	-2.5872543	1759
		
 students	-6.742333	1759
		
 after	-6.46439	1759
		
 class	-3.1455312	1759
		
 offended	-11.44568	1759
		
 last	-11.639339	1759
		
 week	-1.9877574	1759
		
.	-2.304908	1759
		
The		1760
		
 fact	-6.0691533	1760
		
 that	-0.34184656	1760
		
 the	-1.6958838	1760
		
 assistant	-9.909429	1760
		
 knew	-6.7293596	1760
		
 who	-3.1933055	1760
		
 the	-3.0158222	1760
		
 news	-8.867743	1760
		
 saddened	-15.594734	1760
		
 the	-3.9354653	1760
		
 mother	-5.9338274	1760
		
 from	-7.4746637	1760
		
 the	-1.0210016	1760
		
 foreign	-9.00684	1760
		
 country	-0.7808054	1760
		
 saddened	-9.3019495	1760
		
 the	-1.6426604	1760
		
 social	-10.046156	1760
		
 worker	-1.9126117	1760
		
 over	-9.049021	1760
		
 the	-0.6179529	1760
		
 weekend	-4.157298	1760
		
.	-0.495258	1760
		
The		1761
		
 fact	-6.0691237	1761
		
 that	-0.34208947	1761
		
 the	-1.6960932	1761
		
 assistant	-9.907306	1761
		
 knew	-6.7432647	1761
		
 that	-2.576773	1761
		
 the	-1.6714739	1761
		
 news	-7.646199	1761
		
 saddened	-11.07784	1761
		
 the	-2.0814104	1761
		
 mother	-4.824566	1761
		
 from	-9.216301	1761
		
 the	-0.34520513	1761
		
 foreign	-10.85498	1761
		
 country	-0.4107584	1761
		
 saddened	-7.4819846	1761
		
 the	-1.0601797	1761
		
 social	-9.679777	1761
		
 worker	-1.0718795	1761
		
 over	-9.993336	1761
		
 the	-0.5790399	1761
		
 weekend	-4.197967	1761
		
.	-0.3596715	1761
		
The		1762
		
 fact	-6.069199	1762
		
 that	-0.34188044	1762
		
 the	-1.6961533	1762
		
 assistant	-9.898263	1762
		
 knew	-6.728045	1762
		
 who	-3.193878	1762
		
 the	-3.0148077	1762
		
 news	-8.870368	1762
		
 saddened	-15.591106	1762
		
 from	-9.031141	1762
		
 the	-0.7743963	1762
		
 foreign	-8.67615	1762
		
 country	-3.0376632	1762
		
 saddened	-13.011748	1762
		
 the	-2.0639	1762
		
 social	-9.819417	1762
		
 worker	-3.4333868	1762
		
 over	-8.372084	1762
		
 the	-0.73504335	1762
		
 weekend	-4.1461034	1762
		
.	-0.57812154	1762
		
The		1763
		
 fact	-6.0693517	1763
		
 that	-0.3418417	1763
		
 the	-1.694353	1763
		
 assistant	-9.8975	1763
		
 knew	-6.7273574	1763
		
 that	-2.5785992	1763
		
 the	-1.6715769	1763
		
 news	-7.64528	1763
		
 saddened	-11.05627	1763
		
 from	-11.64093	1763
		
 the	-0.73918337	1763
		
 foreign	-10.613208	1763
		
 country	-3.0418472	1763
		
 saddened	-7.785014	1763
		
 the	-1.9681376	1763
		
 social	-9.91709	1763
		
 worker	-3.6427245	1763
		
 over	-8.664743	1763
		
 the	-0.7332503	1763
		
 weekend	-4.8579016	1763
		
.	-0.5912799	1763
		
The		1764
		
 fact	-6.06931	1764
		
 that	-0.3420215	1764
		
 the	-1.6963005	1764
		
 assistant	-9.903005	1764
		
 knew	-6.7326345	1764
		
 who	-3.1901488	1764
		
 the	-3.0105174	1764
		
 news	-8.8677225	1764
		
 saddened	-15.58342	1764
		
 the	-3.9327419	1764
		
 mother	-5.9484496	1764
		
 from	-7.4694867	1764
		
 the	-1.0192136	1764
		
 foreign	-9.026577	1764
		
 country	-0.7720665	1764
		
 saddened	-9.276924	1764
		
 the	-1.6306063	1764
		
 social	-10.052354	1764
		
 worker	-1.9152691	1764
		
 over	-9.055367	1764
		
 the	-0.6214965	1764
		
 weekend	-4.133655	1764
		
.	-0.4931485	1764
		
The		1765
		
 fact	-6.0693426	1765
		
 that	-0.34220308	1765
		
 the	-1.6962503	1765
		
 assistant	-9.90776	1765
		
 knew	-6.7365108	1765
		
 that	-2.5794413	1765
		
 the	-1.6724545	1765
		
 news	-7.642186	1765
		
 saddened	-11.086005	1765
		
 the	-2.078314	1765
		
 mother	-4.83462	1765
		
 from	-9.219804	1765
		
 the	-0.3464149	1765
		
 foreign	-10.840888	1765
		
 country	-0.40909922	1765
		
 saddened	-7.456485	1765
		
 the	-1.0792024	1765
		
 social	-9.732854	1765
		
 worker	-1.0935327	1765
		
 over	-9.994768	1765
		
 the	-0.5769533	1765
		
 weekend	-4.1823673	1765
		
.	-0.35921034	1765
		
The		1766
		
 fact	-6.06931	1766
		
 that	-0.342021	1766
		
 the	-1.6959026	1766
		
 assistant	-9.8988285	1766
		
 knew	-6.7415667	1766
		
 who	-3.1848042	1766
		
 the	-3.0119839	1766
		
 news	-8.867546	1766
		
 saddened	-15.587611	1766
		
 the	-3.9271684	1766
		
 mother	-5.933762	1766
		
 from	-7.4739265	1766
		
 the	-1.0202218	1766
		
 foreign	-9.024421	1766
		
 country	-0.77714777	1766
		
 saddened	-9.300501	1766
		
 over	-8.777946	1766
		
 the	-0.95884377	1766
		
 weekend	-7.6324716	1766
		
.	-0.824435	1766
		
The		1767
		
 fact	-6.069086	1767
		
 that	-0.34218588	1767
		
 the	-1.6954365	1767
		
 assistant	-9.908213	1767
		
 knew	-6.7285156	1767
		
 that	-2.5767164	1767
		
 the	-1.6747878	1767
		
 news	-7.635782	1767
		
 saddened	-11.112598	1767
		
 the	-2.08793	1767
		
 mother	-4.822439	1767
		
 from	-9.231416	1767
		
 the	-0.34496602	1767
		
 foreign	-10.82995	1767
		
 country	-0.40770003	1767
		
 saddened	-7.4845967	1767
		
 over	-11.068986	1767
		
 the	-0.6822786	1767
		
 weekend	-8.943918	1767
		
.	-2.0067947	1767
		
The		1768
		
 fact	-6.0689526	1768
		
 that	-0.3418926	1768
		
 the	-1.695908	1768
		
 bartender	-10.798205	1768
		
 saw	-5.6968994	1768
		
 who	-6.8734355	1768
		
 the	-2.9350722	1768
		
 magician	-9.406621	1768
		
 perplex	-16.010334	1768
		
ed	-0.26350904	1768
		
 the	-2.8107202	1768
		
 audience	-2.9692204	1768
		
 with	-3.2744217	1768
		
 his	-1.4128181	1768
		
 tricks	-2.3623362	1768
		
 perplex	-6.8958626	1768
		
ed	-0.096380964	1768
		
 the	-0.838183	1768
		
 wait	-8.63464	1768
		
ers	-0.34984538	1768
		
 over	-8.485753	1768
		
 the	-0.8679828	1768
		
 weekend	-7.1683893	1768
		
.	-0.89109206	1768
		
The		1769
		
 fact	-6.069078	1769
		
 that	-0.34191442	1769
		
 the	-1.6951923	1769
		
 bartender	-10.797528	1769
		
 saw	-5.6958275	1769
		
 that	-3.9742284	1769
		
 the	-2.4082897	1769
		
 magician	-9.292971	1769
		
 perplex	-15.200961	1769
		
ed	-0.13879466	1769
		
 the	-1.7977911	1769
		
 audience	-2.265569	1769
		
 with	-1.7573649	1769
		
 his	-1.1272875	1769
		
 tricks	-2.0853474	1769
		
 perplex	-9.273083	1769
		
ed	-0.108835846	1769
		
 the	-0.7178774	1769
		
 wait	-8.21808	1769
		
ers	-0.2903071	1769
		
 over	-8.921358	1769
		
 the	-0.7904845	1769
		
 weekend	-7.426123	1769
		
.	-0.79654133	1769
		
The		1770
		
 fact	-6.06931	1770
		
 that	-0.342021	1770
		
 the	-1.6963009	1770
		
 bartender	-10.798356	1770
		
 saw	-5.6977367	1770
		
 who	-6.859195	1770
		
 the	-2.9360542	1770
		
 magician	-9.397245	1770
		
 perplex	-16.01485	1770
		
ed	-0.26591325	1770
		
 with	-3.8964548	1770
		
 his	-1.193796	1770
		
 tricks	-1.9451668	1770
		
 perplex	-10.041783	1770
		
ed	-0.20659189	1770
		
 the	-1.6283313	1770
		
 wait	-7.8473644	1770
		
ers	-0.3783368	1770
		
 over	-8.315955	1770
		
 the	-0.9440553	1770
		
 weekend	-6.4169693	1770
		
.	-1.2546054	1770
		
The		1771
		
 fact	-6.069014	1771
		
 that	-0.34172893	1771
		
 the	-1.6954123	1771
		
 bartender	-10.7976885	1771
		
 saw	-5.699041	1771
		
 that	-3.9747157	1771
		
 the	-2.409833	1771
		
 magician	-9.292998	1771
		
 perplex	-15.174767	1771
		
ed	-0.13801129	1771
		
 with	-3.225519	1771
		
 his	-1.8134695	1771
		
 tricks	-3.0289354	1771
		
 perplex	-10.293903	1771
		
ed	-0.11597572	1771
		
 the	-1.7258129	1771
		
 wait	-7.3889217	1771
		
ers	-0.28629085	1771
		
 over	-8.907199	1771
		
 the	-0.9264334	1771
		
 weekend	-7.2889605	1771
		
.	-1.6242483	1771
		
The		1772
		
 fact	-6.06931	1772
		
 that	-0.3420215	1772
		
 the	-1.6959023	1772
		
 bartender	-10.794619	1772
		
 saw	-5.6974597	1772
		
 who	-6.869958	1772
		
 the	-2.9305842	1772
		
 magician	-9.415006	1772
		
 perplex	-16.002798	1772
		
ed	-0.2665591	1772
		
 the	-2.8123517	1772
		
 audience	-2.9594758	1772
		
 with	-3.2757838	1772
		
 his	-1.4158523	1772
		
 tricks	-2.3702564	1772
		
 perplex	-6.8788037	1772
		
ed	-0.0973713	1772
		
 the	-0.8451176	1772
		
 wait	-8.614956	1772
		
ers	-0.34515077	1772
		
 over	-8.481198	1772
		
 the	-0.87642986	1772
		
 weekend	-7.182564	1772
		
.	-0.89929426	1772
		
The		1773
		
 fact	-6.069221	1773
		
 that	-0.3422217	1773
		
 the	-1.6966953	1773
		
 bartender	-10.794038	1773
		
 saw	-5.698402	1773
		
 that	-3.973463	1773
		
 the	-2.405389	1773
		
 magician	-9.296167	1773
		
 perplex	-15.14747	1773
		
ed	-0.1392565	1773
		
 the	-1.7895687	1773
		
 audience	-2.2725244	1773
		
 with	-1.7680585	1773
		
 his	-1.1378573	1773
		
 tricks	-2.079647	1773
		
 perplex	-9.310749	1773
		
ed	-0.10763171	1773
		
 the	-0.7124975	1773
		
 wait	-8.225564	1773
		
ers	-0.296948	1773
		
 over	-8.914018	1773
		
 the	-0.7939195	1773
		
 weekend	-7.406987	1773
		
.	-0.79310244	1773
		
The		1774
		
 fact	-6.069086	1774
		
 that	-0.34218588	1774
		
 the	-1.6954365	1774
		
 bartender	-10.786166	1774
		
 saw	-5.697679	1774
		
 who	-6.864608	1774
		
 the	-2.9366353	1774
		
 magician	-9.375672	1774
		
 perplex	-16.041506	1774
		
ed	-0.26502654	1774
		
 the	-2.8138576	1774
		
 audience	-2.9640448	1774
		
 with	-3.2764387	1774
		
 his	-1.413999	1774
		
 tricks	-2.3715465	1774
		
 perplex	-6.806571	1774
		
ed	-0.097832754	1774
		
 over	-8.602875	1774
		
 the	-1.2830836	1774
		
 weekend	-7.4968414	1774
		
.	-1.1251153	1774
		
The		1775
		
 fact	-6.069199	1775
		
 that	-0.34188044	1775
		
 the	-1.6961533	1775
		
 bartender	-10.794966	1775
		
 saw	-5.693462	1775
		
 that	-3.9709282	1775
		
 the	-2.399071	1775
		
 magician	-9.307548	1775
		
 perplex	-15.12126	1775
		
ed	-0.13689561	1775
		
 the	-1.8072726	1775
		
 audience	-2.2703114	1775
		
 with	-1.7607784	1775
		
 his	-1.1315504	1775
		
 tricks	-2.0912068	1775
		
 perplex	-9.294248	1775
		
ed	-0.10877783	1775
		
 over	-9.764562	1775
		
 the	-0.83251387	1775
		
 weekend	-8.085862	1775
		
.	-1.8918177	1775
		
The		1776
		
 fact	-6.0689526	1776
		
 that	-0.34189186	1776
		
 the	-1.6959076	1776
		
 neighbors	-10.171792	1776
		
 reported	-5.175353	1776
		
 who	-10.137328	1776
		
 the	-2.7938592	1776
		
 policeman	-8.92191	1776
		
 upset	-13.183809	1776
		
 the	-2.6437318	1776
		
 children	-3.924111	1776
		
 with	-3.1328743	1776
		
 his	-1.2559451	1776
		
 loud	-3.6916597	1776
		
 voice	-1.5456659	1776
		
 upset	-7.142665	1776
		
 their	-5.071427	1776
		
 mothers	-5.220578	1776
		
 last	-9.707023	1776
		
 night	-1.0737617	1776
		
.	-0.926958	1776
		
The		1777
		
 fact	-6.069218	1777
		
 that	-0.34152275	1777
		
 the	-1.6956651	1777
		
 neighbors	-10.181731	1777
		
 reported	-5.167695	1777
		
 that	-2.6018832	1777
		
 the	-1.5086683	1777
		
 policeman	-8.968717	1777
		
 upset	-11.9068	1777
		
 the	-0.8783298	1777
		
 children	-3.128479	1777
		
 with	-3.2038689	1777
		
 his	-0.5379699	1777
		
 loud	-3.637742	1777
		
 voice	-1.0001904	1777
		
 upset	-7.707464	1777
		
 their	-5.71924	1777
		
 mothers	-6.391496	1777
		
 last	-10.242884	1777
		
 night	-0.8366831	1777
		
.	-0.6786966	1777
		
The		1778
		
 fact	-6.069149	1778
		
 that	-0.3418975	1778
		
 the	-1.6945236	1778
		
 neighbors	-10.170646	1778
		
 reported	-5.1671658	1778
		
 who	-10.131092	1778
		
 the	-2.794724	1778
		
 policeman	-8.9188	1778
		
 upset	-13.183523	1778
		
 with	-3.9213283	1778
		
 his	-0.701516	1778
		
 loud	-3.1924634	1778
		
 voice	-3.1983185	1778
		
 upset	-10.311382	1778
		
 their	-4.8632708	1778
		
 mothers	-8.567691	1778
		
 last	-9.432973	1778
		
 night	-0.50493485	1778
		
.	-1.7559581	1778
		
The		1779
		
 fact	-6.0690055	1779
		
 that	-0.34132242	1779
		
 the	-1.6952844	1779
		
 neighbors	-10.1761675	1779
		
 reported	-5.1629505	1779
		
 that	-2.5990853	1779
		
 the	-1.507115	1779
		
 policeman	-8.965263	1779
		
 upset	-11.906623	1779
		
 with	-4.828373	1779
		
 his	-2.7562125	1779
		
 loud	-6.1100736	1779
		
 voice	-3.0545018	1779
		
 upset	-9.253197	1779
		
 their	-4.967947	1779
		
 mothers	-9.041982	1779
		
 last	-9.586847	1779
		
 night	-0.49120852	1779
		
.	-1.6845766	1779
		
The		1780
		
 fact	-6.06931	1780
		
 that	-0.342021	1780
		
 the	-1.6959026	1780
		
 neighbors	-10.172127	1780
		
 reported	-5.164813	1780
		
 who	-10.12723	1780
		
 the	-2.7966073	1780
		
 policeman	-8.916751	1780
		
 upset	-13.175887	1780
		
 the	-2.6583788	1780
		
 children	-3.9300973	1780
		
 with	-3.1291595	1780
		
 his	-1.2678888	1780
		
 loud	-3.6894767	1780
		
 voice	-1.5374156	1780
		
 upset	-7.1569424	1780
		
 their	-5.0828776	1780
		
 mothers	-5.208411	1780
		
 last	-9.680398	1780
		
 night	-1.0753131	1780
		
.	-0.9228384	1780
		
The		1781
		
 fact	-6.069221	1781
		
 that	-0.3422207	1781
		
 the	-1.6966953	1781
		
 neighbors	-10.176177	1781
		
 reported	-5.1669884	1781
		
 that	-2.596597	1781
		
 the	-1.5062166	1781
		
 policeman	-8.970368	1781
		
 upset	-11.904476	1781
		
 the	-0.875626	1781
		
 children	-3.13174	1781
		
 with	-3.2034504	1781
		
 his	-0.5352341	1781
		
 loud	-3.6424792	1781
		
 voice	-0.9980308	1781
		
 upset	-7.7017384	1781
		
 their	-5.699841	1781
		
 mothers	-6.3734307	1781
		
 last	-10.287025	1781
		
 night	-0.8294469	1781
		
.	-0.6807643	1781
		
The		1782
		
 fact	-6.069134	1782
		
 that	-0.3423294	1782
		
 the	-1.6961867	1782
		
 neighbors	-10.172181	1782
		
 reported	-5.1702905	1782
		
 who	-10.132959	1782
		
 the	-2.789693	1782
		
 policeman	-8.915034	1782
		
 upset	-13.193311	1782
		
 the	-2.6600494	1782
		
 children	-3.9338555	1782
		
 with	-3.1340754	1782
		
 his	-1.2683071	1782
		
 loud	-3.6783786	1782
		
 voice	-1.5413117	1782
		
 upset	-7.1594944	1782
		
 last	-11.420765	1782
		
 night	-1.2205687	1782
		
.	-1.927898	1782
		
The		1783
		
 fact	-6.069355	1783
		
 that	-0.34175578	1783
		
 the	-1.6947899	1783
		
 neighbors	-10.175503	1783
		
 reported	-5.165535	1783
		
 that	-2.5962446	1783
		
 the	-1.5091001	1783
		
 policeman	-8.962637	1783
		
 upset	-11.880438	1783
		
 the	-0.8773065	1783
		
 children	-3.126115	1783
		
 with	-3.2019534	1783
		
 his	-0.5369895	1783
		
 loud	-3.627351	1783
		
 voice	-0.9903909	1783
		
 upset	-7.7157464	1783
		
 last	-12.020128	1783
		
 night	-1.4606607	1783
		
.	-2.577951	1783
		
The		1784
		
 fact	-6.069391	1784
		
 that	-0.3421155	1784
		
 the	-1.6954837	1784
		
 old	-6.878932	1784
		
 lady	-3.695	1784
		
 knows	-6.5478797	1784
		
 who	-3.4184742	1784
		
 the	-2.8622084	1784
		
 novel	-10.255519	1784
		
 cheered	-16.275194	1784
		
 the	-4.1858883	1784
		
 young	-3.9206858	1784
		
 girl	-2.4374087	1784
		
 from	-5.5511017	1784
		
 the	-1.1181865	1784
		
 big	-6.760705	1784
		
 city	-1.2136812	1784
		
 cheered	-5.814727	1784
		
 her	-2.5346937	1784
		
 mother	-4.4373803	1784
		
 when	-5.225628	1784
		
 she	-0.4263073	1784
		
 heard	-2.950094	1784
		
 the	-1.3038094	1784
		
 news	-1.3422375	1784
		
.	-1.108343	1784
		
The		1785
		
 fact	-6.069002	1785
		
 that	-0.34206018	1785
		
 the	-1.6953682	1785
		
 old	-6.875972	1785
		
 lady	-3.686318	1785
		
 knows	-6.536117	1785
		
 that	-2.8743293	1785
		
 the	-1.992066	1785
		
 novel	-7.646689	1785
		
 cheered	-15.724795	1785
		
 the	-2.324231	1785
		
 young	-3.002542	1785
		
 girl	-2.2242563	1785
		
 from	-6.252273	1785
		
 the	-1.2712762	1785
		
 big	-6.492271	1785
		
 city	-0.58512276	1785
		
 cheered	-5.91009	1785
		
 her	-1.6677005	1785
		
 mother	-5.490072	1785
		
 when	-5.8383913	1785
		
 she	-0.17736085	1785
		
 heard	-4.746171	1785
		
 the	-1.6847149	1785
		
 news	-1.0186028	1785
		
.	-0.9568186	1785
		
The		1786
		
 fact	-6.0693517	1786
		
 that	-0.3418417	1786
		
 the	-1.694353	1786
		
 old	-6.8834925	1786
		
 lady	-3.6941347	1786
		
 knows	-6.550905	1786
		
 who	-3.4090319	1786
		
 the	-2.865035	1786
		
 novel	-10.254342	1786
		
 cheered	-16.252121	1786
		
 from	-6.3181567	1786
		
 the	-0.90276974	1786
		
 big	-7.621202	1786
		
 city	-3.7285202	1786
		
 cheered	-9.258366	1786
		
 her	-3.7194848	1786
		
 mother	-6.0224814	1786
		
 when	-5.9104433	1786
		
 she	-0.6593251	1786
		
 heard	-3.2312696	1786
		
 the	-1.3071297	1786
		
 news	-1.3228654	1786
		
.	-1.1480701	1786
		
The		1787
		
 fact	-6.06931	1787
		
 that	-0.342021	1787
		
 the	-1.6963009	1787
		
 old	-6.876672	1787
		
 lady	-3.6854866	1787
		
 knows	-6.5432773	1787
		
 that	-2.874604	1787
		
 the	-1.9967501	1787
		
 novel	-7.653898	1787
		
 cheered	-15.72017	1787
		
 from	-10.237155	1787
		
 the	-0.68747187	1787
		
 big	-7.900878	1787
		
 city	-4.195095	1787
		
 cheered	-8.4257765	1787
		
 her	-2.8008127	1787
		
 mother	-6.729627	1787
		
 when	-5.8324876	1787
		
 she	-0.34911975	1787
		
 heard	-5.621491	1787
		
 the	-1.344919	1787
		
 news	-1.3727227	1787
		
.	-1.687788	1787
		
The		1788
		
 fact	-6.068963	1788
		
 that	-0.34168038	1788
		
 the	-1.6958674	1788
		
 old	-6.879974	1788
		
 lady	-3.6908598	1788
		
 knows	-6.5489006	1788
		
 who	-3.418245	1788
		
 the	-2.8654604	1788
		
 novel	-10.250788	1788
		
 cheered	-16.254913	1788
		
 the	-4.203603	1788
		
 young	-3.939467	1788
		
 girl	-2.4049602	1788
		
 from	-5.555249	1788
		
 the	-1.1327722	1788
		
 big	-6.7645893	1788
		
 city	-1.2039198	1788
		
 cheered	-5.8961983	1788
		
 her	-2.5323818	1788
		
 mother	-4.3877106	1788
		
 when	-5.2388635	1788
		
 she	-0.42651635	1788
		
 heard	-2.9644935	1788
		
 the	-1.3079644	1788
		
 news	-1.3531816	1788
		
.	-1.1154017	1788
		
The		1789
		
 fact	-6.069447	1789
		
 that	-0.3420877	1789
		
 the	-1.6943262	1789
		
 old	-6.879252	1789
		
 lady	-3.6809304	1789
		
 knows	-6.542218	1789
		
 that	-2.8767555	1789
		
 the	-1.9935501	1789
		
 novel	-7.6466613	1789
		
 cheered	-15.745195	1789
		
 the	-2.3292406	1789
		
 young	-2.9894834	1789
		
 girl	-2.2421873	1789
		
 from	-6.2435765	1789
		
 the	-1.2744702	1789
		
 big	-6.4787045	1789
		
 city	-0.5859242	1789
		
 cheered	-5.8909163	1789
		
 her	-1.672794	1789
		
 mother	-5.441908	1789
		
 when	-5.8433733	1789
		
 she	-0.1790509	1789
		
 heard	-4.7160444	1789
		
 the	-1.686992	1789
		
 news	-1.0297297	1789
		
.	-0.9639456	1789
		
The		1790
		
 fact	-6.06931	1790
		
 that	-0.3420215	1790
		
 the	-1.6959023	1790
		
 old	-6.883728	1790
		
 lady	-3.6906044	1790
		
 knows	-6.53945	1790
		
 who	-3.4205687	1790
		
 the	-2.8646595	1790
		
 novel	-10.287827	1790
		
 cheered	-16.249662	1790
		
 the	-4.211654	1790
		
 young	-3.9457433	1790
		
 girl	-2.4091816	1790
		
 from	-5.5377045	1790
		
 the	-1.1271596	1790
		
 big	-6.761682	1790
		
 city	-1.1947752	1790
		
 cheered	-5.6844163	1790
		
 when	-6.357898	1790
		
 she	-0.8319416	1790
		
 heard	-3.4748876	1790
		
 the	-0.9781993	1790
		
 news	-2.21958	1790
		
.	-1.8532903	1790
		
The		1791
		
 fact	-6.069086	1791
		
 that	-0.34218523	1791
		
 the	-1.6954389	1791
		
 old	-6.875905	1791
		
 lady	-3.6850655	1791
		
 knows	-6.530805	1791
		
 that	-2.8747787	1791
		
 the	-1.9938978	1791
		
 novel	-7.62934	1791
		
 cheered	-15.748244	1791
		
 the	-2.3333097	1791
		
 young	-2.9851868	1791
		
 girl	-2.2348778	1791
		
 from	-6.250877	1791
		
 the	-1.2730291	1791
		
 big	-6.4964504	1791
		
 city	-0.5863787	1791
		
 cheered	-5.9220743	1791
		
 when	-9.388687	1791
		
 she	-0.46098924	1791
		
 heard	-5.176276	1791
		
 the	-1.133139	1791
		
 news	-1.9325235	1791
		
.	-2.1334202	1791
		
The		1792
		
 fact	-6.0689526	1792
		
 that	-0.3418926	1792
		
 the	-1.695908	1792
		
 officer	-7.2861657	1792
		
 knew	-5.037609	1792
		
 who	-3.9960723	1792
		
 the	-1.609518	1792
		
 kind	-11.886705	1792
		
 words	-10.280387	1792
		
 encouraged	-12.117303	1792
		
 the	-4.3329897	1792
		
 soldiers	-6.79102	1792
		
 in	-3.6091757	1792
		
 the	-1.2739618	1792
		
 blue	-10.01661	1792
		
 uniforms	-2.20949	1792
		
 encouraged	-7.975208	1792
		
 the	-0.5070152	1792
		
 general	-6.9401894	1792
		
 early	-10.347367	1792
		
 in	-0.8177902	1792
		
 the	-0.12061419	1792
		
 morning	-1.7397738	1792
		
.	-1.0766417	1792
		
The		1793
		
 fact	-6.0693517	1793
		
 that	-0.3418401	1793
		
 the	-1.694356	1793
		
 officer	-7.283881	1793
		
