	sent_idx	word_idx	token	freq	surp
62715	4072	14	.	0.0	9.52901314395
62716	4073	0	We	0.00347	0.0
62717	4073	1	all	0.00331	8.03300502533965
62718	4073	2	know	0.00126	2.2986553548862183
62719	4073	3	what	0.0024	4.001987251719113
62720	4073	4	for	0.0102	13.704811911944278
62721	4073	5	student	0.000105	17.88593839136658
62722	4073	6	to	0.0269	5.105870285093605
62723	4073	7	pass	0.000112	7.574106839668906
62724	4073	8	the	0.0537	2.19156317232423
62725	4073	9	test	0.000155	4.345477376936198
62726	4073	10	will	0.00282	8.742554749966233
62727	4073	11	require	6.03e-05	5.148279262292123
62728	4073	12	additional	9.55e-05	9.073253573616427
62729	4073	13	studying	2.63e-05	5.149427412311274
62730	4073	14	.	0.0	9.45081651130124
62731	4074	0	We	0.00347	0.0
62732	4074	1	all	0.00331	8.03300502533965
62733	4074	2	know	0.00126	2.2986553548862183
62734	4074	3	that	0.0102	1.3964156459185908
62735	4074	4	for	0.0102	8.404525214660298
62736	4074	5	student	0.000105	14.057139042956027
62737	4074	6	to	0.0269	4.739052478429501
62738	4074	7	pass	0.000112	6.415920154886686
62739	4074	8	will	0.00282	12.954622933429356
62740	4074	9	require	6.03e-05	3.6113677741657058
62741	4074	10	additional	9.55e-05	8.703606338772062
62742	4074	11	studying	2.63e-05	6.031532794633228
62743	4074	12	.	0.0	9.479596647956889
62744	4075	0	We	0.00347	0.0
62745	4075	1	all	0.00331	8.03300502533965
62746	4075	2	know	0.00126	2.2986553548862183
62747	4075	3	what	0.0024	4.001987251719113
62748	4075	4	for	0.0102	13.704811911944278
62749	4075	5	student	0.000105	17.88593839136658
62750	4075	6	to	0.0269	5.105870285093605
62751	4075	7	pass	0.000112	7.574106839668906
62752	4075	8	will	0.00282	12.896349450111396
62753	4075	9	require	6.03e-05	5.072325104056644
62754	4075	10	additional	9.55e-05	9.2074326900029
62755	4075	11	studying	2.63e-05	6.799524301054436
62756	4075	12	.	0.0	9.56824201583778
62757	4076	0	I	0.0123	0.0
62758	4076	1	know	0.00126	6.479259162376662
62759	4076	2	that	0.0102	2.822054052333537
62760	4076	3	the	0.0537	4.032604942078333
62761	4076	4	family	0.000457	9.369303829801611
62762	4076	5	saw	0.000219	10.768323231639522
62763	4076	6	a	0.0229	4.080813596617652
62764	4076	7	painting	3.98e-05	13.111755723491974
62765	4076	8	by	0.00457	3.9414167936762903
62766	4076	9	Picasso	2.88e-06	7.063786249171762
62767	4076	10	yesterday	8.13e-05	10.27229284565079
62768	4076	11	.	0.0	10.42427992260008
62769	4077	0	I	0.0123	0.0
62770	4077	1	know	0.00126	6.479259162376662
62771	4077	2	who	0.00219	7.308813241394043
62772	4077	3	the	0.0537	6.534514179705455
62773	4077	4	family	0.000457	10.033995330213255
62774	4077	5	saw	0.000219	13.864302611169386
62775	4077	6	a	0.0229	7.187896549054882
62776	4077	7	painting	3.98e-05	12.070082547761581
62777	4077	8	by	0.00457	2.756477906612697
62778	4077	9	Picasso	2.88e-06	8.653697239496434
62779	4077	10	yesterday	8.13e-05	11.23078533385169
62780	4077	11	.	0.0	9.937440120439643
62781	4078	0	I	0.0123	0.0
62782	4078	1	know	0.00126	6.479259162376662
62783	4078	2	that	0.0102	2.8220520759982466
62784	4078	3	the	0.0537	4.032605997561018
62785	4078	4	family	0.000457	9.369306051353714
62786	4078	5	saw	0.000219	10.76832440338462
62787	4078	6	a	0.0229	4.080813323780711
62788	4078	7	painting	3.98e-05	13.111754143899152
62789	4078	8	by	0.00457	3.941417619370929
62790	4078	9	yesterday	8.13e-05	17.60117477784962
62791	4078	10	.	0.0	11.178433473286939
62792	4079	0	I	0.0123	0.0
62793	4079	1	know	0.00126	6.479259162376662
62794	4079	2	who	0.00219	7.308813880492897
62795	4079	3	the	0.0537	6.5345166707977285
62796	4079	4	family	0.000457	10.03399480196335
62797	4079	5	saw	0.000219	13.864298854124959
62798	4079	6	a	0.0229	7.187893708424611
62799	4079	7	painting	3.98e-05	12.070084082381193
62800	4079	8	by	0.00457	2.756478778235464
62801	4079	9	yesterday	8.13e-05	11.134901091947096
62802	4079	10	.	0.0	10.153151764112971
62803	4080	0	I	0.0123	0.0
62804	4080	1	know	0.00126	6.479259162376662
62805	4080	2	that	0.0102	2.822054052333537
62806	4080	3	a	0.0229	6.20675659578966
62807	4080	4	painting	3.98e-05	12.249410152789718
62808	4080	5	by	0.00457	4.654120511281909
62809	4080	6	Picasso	2.88e-06	5.961784435958974
62810	4080	7	sold	9.33e-05	4.957609023630786
62811	4080	8	for	0.0102	0.43447555139927585
62812	4080	9	a	0.0229	3.626457751789583
62813	4080	10	lot	0.000407	3.682579381246681
62814	4080	11	of	0.0251	0.35121542758127416
62815	4080	12	money	0.000437	0.09438116880073202
62816	4080	13	.	0.0	11.118881650582363
62817	4081	0	I	0.0123	0.0
62818	4081	1	know	0.00126	6.479259162376662
62819	4081	2	who	0.00219	7.308813241394043
62820	4081	3	a	0.0229	9.789506709446828
62821	4081	4	painting	3.98e-05	14.647104301546317
62822	4081	5	by	0.00457	5.40250434286807
62823	4081	6	Picasso	2.88e-06	6.15550702296645
62824	4081	7	sold	9.33e-05	8.751275865654147
62825	4081	8	for	0.0102	0.22370452885746125
62826	4081	9	a	0.0229	4.675515482326079
62827	4081	10	lot	0.000407	3.8733632634525064
62828	4081	11	of	0.0251	0.23748585931506505
62829	4081	12	money	0.000437	0.07420074692775917
62830	4081	13	.	0.0	10.87887583103104
62831	4082	0	I	0.0123	0.0
62832	4082	1	know	0.00126	6.479259162376662
62833	4082	2	that	0.0102	2.822054052333537
62834	4082	3	a	0.0229	6.20675659578966
62835	4082	4	painting	3.98e-05	12.249410152789718
62836	4082	5	by	0.00457	4.654120511281909
62837	4082	6	sold	9.33e-05	19.76964190034059
62838	4082	7	for	0.0102	2.3413519040468436
62839	4082	8	a	0.0229	3.31325061034038
62840	4082	9	lot	0.000407	2.734240467382272
62841	4082	10	of	0.0251	0.47498000916043287
62842	4082	11	money	0.000437	0.06612964456910463
62843	4082	12	.	0.0	11.151501125205824
62844	4083	0	I	0.0123	0.0
62845	4083	1	know	0.00126	6.479259162376662
62846	4083	2	who	0.00219	7.308813241394043
62847	4083	3	a	0.0229	9.789506709446828
62848	4083	4	painting	3.98e-05	14.647104301546317
62849	4083	5	by	0.00457	5.40250434286807
62850	4083	6	sold	9.33e-05	14.575800258315603
62851	4083	7	for	0.0102	0.5080825759493913
62852	4083	8	a	0.0229	5.0694896748407565
62853	4083	9	lot	0.000407	2.7811778318390052
62854	4083	10	of	0.0251	0.4440004973446697
62855	4083	11	money	0.000437	0.06384249063188363
62856	4083	12	.	0.0	11.164346236496476
62857	4084	0	I	0.0123	0.0
62858	4084	1	remember	0.00024	7.722750206493658
62859	4084	2	that	0.0102	3.97519630314395
62860	4084	3	he	0.0049	5.439160383894457
62861	4084	4	took	0.000324	6.950922221754805
62862	4084	5	a	0.0229	2.7145998978488537
62863	4084	6	picture	0.000135	4.723315559273905
62864	4084	7	of	0.0251	0.38368651253346636
62865	4084	8	Einstein	5.5e-06	14.333363641504043
62866	4084	9	many	0.000813	11.090065726794291
62867	4084	10	years	0.000912	0.34309282370593547
62868	4084	11	ago	0.000263	0.7715680700644776
62869	4084	12	.	0.0	10.8294859444863
62870	4085	0	I	0.0123	0.0
62871	4085	1	remember	0.00024	7.722750206493658
62872	4085	2	who	0.00219	10.246117124308581
62873	4085	3	he	0.0049	4.6772709635025524
62874	4085	4	took	0.000324	10.92199370438537
62875	4085	5	a	0.0229	4.750240568513308
62876	4085	6	picture	0.000135	4.0424825469226935
62877	4085	7	of	0.0251	0.40137553901787865
62878	4085	8	Einstein	5.5e-06	20.156577274500567
62879	4085	9	many	0.000813	11.476084909575778
62880	4085	10	years	0.000912	0.6906325915915135
62881	4085	11	ago	0.000263	0.34549671575184704
62882	4085	12	.	0.0	9.731970502257271
62883	4086	0	I	0.0123	0.0
62884	4086	1	remember	0.00024	7.722750206493658
62885	4086	2	that	0.0102	3.97519630314395
62886	4086	3	he	0.0049	5.439160383894457
62887	4086	4	took	0.000324	6.950922221754805
62888	4086	5	a	0.0229	2.7145998978488537
62889	4086	6	picture	0.000135	4.723315559273905
62890	4086	7	of	0.0251	0.38368651253346636
62891	4086	8	many	0.000813	12.919588575023615
62892	4086	9	years	0.000912	8.596726956286714
62893	4086	10	ago	0.000263	0.6247702813635779
62894	4086	11	.	0.0	10.881345451603043
62895	4087	0	I	0.0123	0.0
62896	4087	1	remember	0.00024	7.722750206493658
62897	4087	2	who	0.00219	10.246117124308581
62898	4087	3	he	0.0049	4.6772709635025524
62899	4087	4	took	0.000324	10.92199370438537
62900	4087	5	a	0.0229	4.750240568513308
62901	4087	6	picture	0.000135	4.0424825469226935
62902	4087	7	of	0.0251	0.40137553901787865
62903	4087	8	many	0.000813	11.355512373100362
62904	4087	9	years	0.000912	0.42962889789250125
62905	4087	10	ago	0.000263	0.20308109850382522
62906	4087	11	.	0.0	10.199198425063377
62907	4088	0	I	0.0123	0.0
62908	4088	1	remember	0.00024	7.722750206493658
62909	4088	2	that	0.0102	3.97519630314395
62910	4088	3	a	0.0229	6.336561660056149
62911	4088	4	picture	0.000135	9.695062320485844
62912	4088	5	of	0.0251	1.332318107823237
62913	4088	6	Einstein	5.5e-06	10.170744614615925
62914	4088	7	is	0.0117	4.332438396438562
62915	4088	8	very	0.001	7.802890417090327
62916	4088	9	valuable	3.24e-05	7.696186649505463
62917	4088	10	.	0.0	9.84728160168835
62918	4089	0	I	0.0123	0.0
62919	4089	1	remember	0.00024	7.722750206493658
62920	4089	2	who	0.00219	10.246117124308581
62921	4089	3	a	0.0229	9.826966762699994
62922	4089	4	picture	0.000135	12.66694199142067
62923	4089	5	of	0.0251	3.026134064626455
62924	4089	6	Einstein	5.5e-06	11.783556763249774
62925	4089	7	is	0.0117	1.6037527093983688
62926	4089	8	very	0.001	10.903834671531962
62927	4089	9	valuable	3.24e-05	8.026051582420342
62928	4089	10	.	0.0	9.785445640009993
62929	4090	0	I	0.0123	0.0
62930	4090	1	remember	0.00024	7.722750206493658
62931	4090	2	that	0.0102	3.9751934292782387
62932	4090	3	a	0.0229	6.336560139867082
62933	4090	4	picture	0.000135	9.69506120675802
62934	4090	5	of	0.0251	1.3323170251629701
62935	4090	6	is	0.0117	14.962446008348186
62936	4090	7	very	0.001	7.830484604718588
62937	4090	8	valuable	3.24e-05	9.027845977888614
62938	4090	9	.	0.0	9.403758026068285
62939	4091	0	I	0.0123	0.0
62940	4091	1	remember	0.00024	7.722750206493658
62941	4091	2	who	0.00219	10.246114880604267
62942	4091	3	a	0.0229	9.826964779623358
62943	4091	4	picture	0.000135	12.666939943490524
62944	4091	5	of	0.0251	3.026132663615433
62945	4091	6	is	0.0117	5.408371055320217
62946	4091	7	very	0.001	9.464776246911965
62947	4091	8	valuable	3.24e-05	9.97915210743947
62948	4091	9	.	0.0	10.940702414638682
62949	4092	0	The	0.0537	0.0
62950	4092	1	newspaper	3.98e-05	13.51260521604098
62951	4092	2	reported	0.0001	4.112782174031162
62952	4092	3	that	0.0102	0.8149376655594245
62953	4092	4	she	0.00182	6.715563606138001
62954	4092	5	wrote	0.00011	8.31302977950734
62955	4092	6	a	0.0229	2.9903818420255175
62956	4092	7	story	0.000282	7.346785461614651
62957	4092	8	about	0.00251	1.397063094355612
62958	4092	9	a	0.0229	2.2864815395334506
62959	4092	10	princess	3.39e-05	12.868734621682393
62960	4092	11	last	0.000724	11.971411484710009
62961	4092	12	year	0.000912	0.9159755643472862
62962	4092	13	.	0.0	12.603817657802287
62963	4093	0	The	0.0537	0.0
62964	4093	1	newspaper	3.98e-05	13.51260521604098
62965	4093	2	reported	0.0001	4.112782174031162
62966	4093	3	what	0.0024	11.35178561753062
62967	4093	4	she	0.00182	5.812542506171255
62968	4093	5	wrote	0.00011	6.145440223022352
62969	4093	6	a	0.0229	9.642554846706593
62970	4093	7	story	0.000282	8.620335548272141
62971	4093	8	about	0.00251	1.4905172136448839
62972	4093	9	a	0.0229	3.888926590694348
62973	4093	10	princess	3.39e-05	12.25234912933701
62974	4093	11	last	0.000724	13.27726260200718
62975	4093	12	year	0.000912	2.0509778511864187
62976	4093	13	.	0.0	10.216641519724604
62977	4094	0	The	0.0537	0.0
62978	4094	1	newspaper	3.98e-05	13.51260521604098
62979	4094	2	reported	0.0001	4.112782174031162
62980	4094	3	that	0.0102	0.8149376655594245
62981	4094	4	she	0.00182	6.715563606138001
62982	4094	5	wrote	0.00011	8.31302977950734
62983	4094	6	a	0.0229	2.9903818420255175
62984	4094	7	story	0.000282	7.346785461614651
62985	4094	8	about	0.00251	1.397063094355612
62986	4094	9	last	0.000724	13.694038332410546
62987	4094	10	year	0.000912	0.8922320265031947
62988	4094	11	.	0.0	17.92683008447697
62989	4095	0	The	0.0537	0.0
62990	4095	1	newspaper	3.98e-05	13.51260521604098
62991	4095	2	reported	0.0001	4.112782174031162
62992	4095	3	what	0.0024	11.35178561753062
62993	4095	4	she	0.00182	5.812542506171255
62994	4095	5	wrote	0.00011	6.145440223022352
62995	4095	6	a	0.0229	9.642554846706593
62996	4095	7	story	0.000282	8.620335548272141
62997	4095	8	about	0.00251	1.4905172136448839
62998	4095	9	last	0.000724	8.540301989197765
62999	4095	10	year	0.000912	2.368595218202569
63000	4095	11	.	0.0	10.845036993487753
63001	4096	0	The	0.0537	0.0
63002	4096	1	newspaper	3.98e-05	13.51260521604098
63003	4096	2	reported	0.0001	4.112782174031162
63004	4096	3	that	0.0102	0.8149376655594245
63005	4096	4	a	0.0229	4.578305472231268
63006	4096	5	story	0.000282	11.633992817316743
63007	4096	6	about	0.00251	2.635412847400116
63008	4096	7	a	0.0229	2.9405617928182872
63009	4096	8	princess	3.39e-05	12.973823166751485
63010	4096	9	is	0.0117	6.314481664383006
63011	4096	10	entertaining	1.29e-05	12.863154752643851
63012	4096	11	.	0.0	12.863002788199854
63013	4097	0	The	0.0537	0.0
63014	4097	1	newspaper	3.98e-05	13.51260521604098
63015	4097	2	reported	0.0001	4.112782174031162
63016	4097	3	what	0.0024	11.35178561753062
63017	4097	4	a	0.0229	5.600143199090919
63018	4097	5	story	0.000282	11.939762060590066
63019	4097	6	about	0.00251	6.556457828284426
63020	4097	7	a	0.0229	2.9219154998625885
63021	4097	8	princess	3.39e-05	13.034133853576739
63022	4097	9	is	0.0117	6.01688331001462
63023	4097	10	entertaining	1.29e-05	14.444899345235177
63024	4097	11	.	0.0	10.802344298174916
63025	4098	0	The	0.0537	0.0
63026	4098	1	newspaper	3.98e-05	13.51260521604098
63027	4098	2	reported	0.0001	4.112781337180731
63028	4098	3	that	0.0102	0.8149373630037693
63029	4098	4	a	0.0229	4.578308296883872
63030	4098	5	story	0.000282	11.633992817316743
63031	4098	6	about	0.00251	2.635414984640019
63032	4098	7	is	0.0117	15.26975501954252
63033	4098	8	entertaining	1.29e-05	18.318147265853938
63034	4098	9	.	0.0	10.750030994997473
63035	4099	0	The	0.0537	0.0
63036	4099	1	newspaper	3.98e-05	13.51260521604098
63037	4099	2	reported	0.0001	4.112781337180731
63038	4099	3	what	0.0024	11.351786056478266
63039	4099	4	a	0.0229	5.600142938388114
63040	4099	5	story	0.000282	11.939761565741414
63041	4099	6	about	0.00251	6.5564611163387445
63042	4099	7	is	0.0117	12.576437662408146
63043	4099	8	entertaining	1.29e-05	17.08346964524096
63044	4099	9	.	0.0	10.996087716636168
63045	4100	0	I	0.0123	0.0
63046	4100	1	know	0.00126	6.479259162376662
63047	4100	2	that	0.0102	2.822054052333537
63048	4100	3	the	0.0537	4.032604942078333
63049	4100	4	woman	0.000224	9.712467123168098
63050	4100	5	bought	8.13e-05	12.960622560807685
63051	4100	6	a	0.0229	2.7255511768765093
63052	4100	7	gift	6.03e-05	8.10885024751192
63053	4100	8	for	0.0102	1.089691322989714
63054	4100	9	the	0.0537	3.1603339965884656
63055	4100	10	girl	0.00024	5.086854285395923
63056	4100	11	over	0.0012	11.511905143928457
63057	4100	12	the	0.0537	1.5860541005147426
63058	4100	13	weekend	8.51e-05	2.92472950134282
63059	4100	14	.	0.0	11.607194425639408
63060	4101	0	I	0.0123	0.0
63061	4101	1	know	0.00126	6.479259162376662
63062	4101	2	who	0.00219	7.308813241394043
63063	4101	3	the	0.0537	6.534514179705455
63064	4101	4	woman	0.000224	7.9783169780041785
63065	4101	5	bought	8.13e-05	15.794508749376789
63066	4101	6	a	0.0229	4.768034718376896
63067	4101	7	gift	6.03e-05	7.371312620595032
63068	4101	8	for	0.0102	0.44810390751223367
63069	4101	9	the	0.0537	6.109405809179245
63070	4101	10	girl	0.00024	6.8187706874841645
63071	4101	11	over	0.0012	11.36168893743742
63072	4101	12	the	0.0537	1.6906849160804116
63073	4101	13	weekend	8.51e-05	2.8378418042747704
63074	4101	14	.	0.0	10.34582573385526
63075	4102	0	I	0.0123	0.0
63076	4102	1	know	0.00126	6.479259162376662
63077	4102	2	that	0.0102	2.822054052333537
63078	4102	3	the	0.0537	4.032604942078333
63079	4102	4	woman	0.000224	9.712467123168098
63080	4102	5	bought	8.13e-05	12.960622560807685
63081	4102	6	a	0.0229	2.7255511768765093
63082	4102	7	gift	6.03e-05	8.10885024751192
63083	4102	8	for	0.0102	1.089691322989714
63084	4102	9	over	0.0012	14.07206763330554
63085	4102	10	the	0.0537	6.675838960262977
63086	4102	11	weekend	8.51e-05	4.8925486627758765
63087	4102	12	.	0.0	11.114521081477113
63088	4103	0	I	0.0123	0.0
63089	4103	1	know	0.00126	6.479259162376662
63090	4103	2	who	0.00219	7.308813241394043
63091	4103	3	the	0.0537	6.534514179705455
63092	4103	4	woman	0.000224	7.9783169780041785
63093	4103	5	bought	8.13e-05	15.794508749376789
63094	4103	6	a	0.0229	4.768034718376896
63095	4103	7	gift	6.03e-05	7.371312620595032
63096	4103	8	for	0.0102	0.44810390751223367
63097	4103	9	over	0.0012	9.713296732709907
63098	4103	10	the	0.0537	1.0950014447137861
63099	4103	11	weekend	8.51e-05	2.5901817911246234
63100	4103	12	.	0.0	10.504961482379917
63101	4104	0	I	0.0123	0.0
63102	4104	1	know	0.00126	6.479259162376662
63103	4104	2	that	0.0102	2.822054052333537
63104	4104	3	a	0.0229	6.20675659578966
63105	4104	4	gift	6.03e-05	11.724734529783918
63106	4104	5	for	0.0102	5.713743447944679
63107	4104	6	the	0.0537	3.367236160165719
63108	4104	7	girl	0.00024	8.754708726526182
63109	4104	8	over	0.0012	11.507995750304287
63110	4104	9	the	0.0537	3.296921255183551
63111	4104	10	weekend	8.51e-05	7.029730309292616
63112	4104	11	.	0.0	11.793229900724365
63113	4105	0	I	0.0123	0.0
63114	4105	1	know	0.00126	6.479259162376662
63115	4105	2	who	0.00219	7.308813241394043
63116	4105	3	a	0.0229	9.789506709446828
63117	4105	4	gift	6.03e-05	12.187495781603733
63118	4105	5	for	0.0102	5.934637611585121
63119	4105	6	the	0.0537	4.298705384544225
63120	4105	7	girl	0.00024	8.77721202365983
63121	4105	8	got	0.000813	11.623518193857745
63122	4105	9	lost	0.000245	8.451170920181033
63123	4105	10	in	0.0186	1.6379220086745254
63124	4105	11	the	0.0537	0.31869702306455294
63125	4105	12	mail	5.25e-05	0.8398014185567446
63126	4105	13	.	0.0	10.268831602886227
63127	4106	0	I	0.0123	0.0
63128	4106	1	know	0.00126	6.479259162376662
63129	4106	2	that	0.0102	2.822054052333537
63130	4106	3	a	0.0229	6.20675659578966
63131	4106	4	gift	6.03e-05	11.724734529783918
63132	4106	5	for	0.0102	5.713743447944679
63133	4106	6	got	0.000813	19.164588426788708
63134	4106	7	lost	0.000245	8.953537401862391
63135	4106	8	in	0.0186	1.0458041334393888
63136	4106	9	the	0.0537	0.20247570814234175
63137	4106	10	mail	5.25e-05	0.5892326939758105
63138	4106	11	.	0.0	9.679461919172741
63139	4107	0	I	0.0123	0.0
63140	4107	1	know	0.00126	6.479259162376662
63141	4107	2	who	0.00219	7.308813241394043
63142	4107	3	a	0.0229	9.789506709446828
63143	4107	4	gift	6.03e-05	12.187495781603733
63144	4107	5	for	0.0102	5.934637611585121
63145	4107	6	got	0.000813	14.270814619335226
63146	4107	7	lost	0.000245	12.192678590379591
63147	4107	8	in	0.0186	1.619902431003619
63148	4107	9	the	0.0537	0.3183442180080752
63149	4107	10	mail	5.25e-05	0.8897757412476247
63150	4107	11	.	0.0	9.177960709492375
63151	4108	0	You	0.00955	0.0
63152	4108	1	remember	0.00024	10.11168417896369
63153	4108	2	that	0.0102	2.657777586064614
63154	4108	3	he	0.0049	6.763494360264236
63155	4108	4	misplaced	2.45e-06	17.849290121213148
63156	4108	5	the	0.0537	2.4850081445704575
63157	4108	6	delivery	3.89e-05	12.43707472787146
63158	4108	7	for	0.0102	7.218837323254753
63159	4108	8	the	0.0537	1.7058989820775379
63160	4108	9	shop	7.59e-05	11.89530287758748
63161	4108	10	owner	6.76e-05	8.863681422891617
63162	4108	11	yesterday	8.13e-05	9.549279186889029
63163	4108	12	.	0.0	10.411101032234505
63164	4109	0	You	0.00955	0.0
63165	4109	1	remember	0.00024	10.11168417896369
63166	4109	2	who	0.00219	8.08424222621295
63167	4109	3	he	0.0049	4.687925689270894
63168	4109	4	misplaced	2.45e-06	21.829502171076545
63169	4109	5	the	0.0537	4.67847206104149
63170	4109	6	delivery	3.89e-05	13.552684796223081
63171	4109	7	for	0.0102	6.026022688495308
63172	4109	8	the	0.0537	4.943822063732096
63173	4109	9	shop	7.59e-05	11.37257031599017
63174	4109	10	owner	6.76e-05	9.019683451148232
63175	4109	11	yesterday	8.13e-05	9.7999666444045
63176	4109	12	.	0.0	10.158978385005478
63177	4110	0	You	0.00955	0.0
63178	4110	1	remember	0.00024	10.11168417896369
63179	4110	2	that	0.0102	2.657777586064614
63180	4110	3	he	0.0049	6.763494360264236
63181	4110	4	misplaced	2.45e-06	17.849290121213148
63182	4110	5	the	0.0537	2.4850081445704575
63183	4110	6	delivery	3.89e-05	12.43707472787146
63184	4110	7	for	0.0102	7.218837323254753
63185	4110	8	yesterday	8.13e-05	14.221969406037939
63186	4110	9	.	0.0	11.811183300432406
63187	4111	0	You	0.00955	0.0
63188	4111	1	remember	0.00024	10.11168417896369
63189	4111	2	who	0.00219	8.08424222621295
63190	4111	3	he	0.0049	4.687925689270894
63191	4111	4	misplaced	2.45e-06	21.829502171076545
63192	4111	5	the	0.0537	4.67847206104149
63193	4111	6	delivery	3.89e-05	13.552684796223081
63194	4111	7	for	0.0102	6.026022688495308
63195	4111	8	yesterday	8.13e-05	10.618886298853342
63196	4111	9	.	0.0	11.739199026264535
63197	4112	0	You	0.00955	0.0
63198	4112	1	remember	0.00024	10.11168417896369
63199	4112	2	that	0.0102	2.657777586064614
63200	4112	3	the	0.0537	4.7941617171898585
63201	4112	4	delivery	3.89e-05	14.35023619674003
63202	4112	5	for	0.0102	8.225417612700276
63203	4112	6	the	0.0537	1.6585494507771237
63204	4112	7	shop	7.59e-05	11.484690086856979
63205	4112	8	owner	6.76e-05	9.303968495579767
63206	4112	9	arrived	6.17e-05	8.096386113037068
63207	4112	10	late	0.000219	4.798657372239112
63208	4112	11	.	0.0	12.193386759471633
63209	4113	0	You	0.00955	0.0
63210	4113	1	remember	0.00024	10.11168417896369
63211	4113	2	who	0.00219	8.08424222621295
63212	4113	3	the	0.0537	4.592729253037149
63213	4113	4	delivery	3.89e-05	15.97708922615458
63214	4113	5	for	0.0102	10.657348543835933
63215	4113	6	the	0.0537	4.834252039312946
63216	4113	7	shop	7.59e-05	11.112655257261789
63217	4113	8	owner	6.76e-05	7.837825213950956
63218	4113	9	arrived	6.17e-05	12.889888871617483
63219	4113	10	late	0.000219	7.1623440626860555
63220	4113	11	.	0.0	10.115435849019573
63221	4114	0	You	0.00955	0.0
63222	4114	1	remember	0.00024	10.11168417896369
63223	4114	2	that	0.0102	2.6577767720793277
63224	4114	3	the	0.0537	4.79416097161538
63225	4114	4	delivery	3.89e-05	14.350235648644619
63226	4114	5	for	0.0102	8.225418115369374
63227	4114	6	arrived	6.17e-05	18.654906939401794
63228	4114	7	late	0.000219	5.832923395308566
63229	4114	8	.	0.0	11.260630166604638
63230	4115	0	You	0.00955	0.0
63231	4115	1	remember	0.00024	10.11168417896369
63232	4115	2	who	0.00219	8.084243502482206
63233	4115	3	the	0.0537	4.592729123353893
63234	4115	4	delivery	3.89e-05	15.977091426705854
63235	4115	5	for	0.0102	10.657345560112919
63236	4115	6	arrived	6.17e-05	14.159844742190701
63237	4115	7	late	0.000219	9.771963597759768
63238	4115	8	.	0.0	10.708603312587051
63239	4116	0	She	0.00182	0.0
63240	4116	1	told	0.000347	8.02477913469188
63241	4116	2	me	0.00302	1.157545106912904
63242	4116	3	that	0.0102	1.7333624173716768
63243	4116	4	he	0.0049	5.819242793815792
63244	4116	5	disliked	2.57e-06	13.668655348196088
63245	4116	6	the	0.0537	2.4622184173779904
63246	4116	7	sonata	1.35e-06	14.987835510040806
63247	4116	8	by	0.00457	5.985006993283361
63248	4116	9	Mozart	2.63e-06	2.833351016456716
63249	4116	10	when	0.00234	9.911334671732773
63250	4116	11	he	0.0049	1.3350422705492455
63251	4116	12	was	0.00661	1.2455225627481366
63252	4116	13	young	0.000269	2.6408130567142267
63253	4116	14	.	0.0	11.460024306588203
63254	4117	0	She	0.00182	0.0
63255	4117	1	told	0.000347	8.02477913469188
63256	4117	2	me	0.00302	1.157545106912904
63257	4117	3	who	0.00219	11.418382308638307
63258	4117	4	he	0.0049	5.3282642641706275
63259	4117	5	disliked	2.57e-06	17.416853380819628
63260	4117	6	the	0.0537	4.553393965097888
63261	4117	7	sonata	1.35e-06	24.92729405584362
63262	4117	8	by	0.00457	4.93476927373195
63263	4117	9	Mozart	2.63e-06	4.990026347763984
63264	4117	10	when	0.00234	9.520661805850532
63265	4117	11	he	0.0049	1.535048243712473
63266	4117	12	was	0.00661	1.1865129428562762
63267	4117	13	young	0.000269	3.6364307990392533
63268	4117	14	.	0.0	9.727871867595265
63269	4118	0	She	0.00182	0.0
63270	4118	1	told	0.000347	8.02477913469188
63271	4118	2	me	0.00302	1.157545106912904
63272	4118	3	that	0.0102	1.7333624173716768
63273	4118	4	he	0.0049	5.819242793815792
63274	4118	5	disliked	2.57e-06	13.668655348196088
63275	4118	6	the	0.0537	2.4622184173779904
63276	4118	7	sonata	1.35e-06	14.987835510040806
63277	4118	8	by	0.00457	5.985006993283361
63278	4118	9	when	0.00234	15.635581832701183
63279	4118	10	he	0.0049	1.6926966141167734
63280	4118	11	was	0.00661	1.5587322955002745
63281	4118	12	young	0.000269	2.650395072472871
63282	4118	13	.	0.0	10.593316318912036
63283	4119	0	She	0.00182	0.0
63284	4119	1	told	0.000347	8.02477913469188
63285	4119	2	me	0.00302	1.157545106912904
63286	4119	3	who	0.00219	11.418382308638307
63287	4119	4	he	0.0049	5.3282642641706275
63288	4119	5	disliked	2.57e-06	17.416853380819628
63289	4119	6	the	0.0537	4.553393965097888
63290	4119	7	sonata	1.35e-06	24.92729405584362
63291	4119	8	by	0.00457	4.93476927373195
63292	4119	9	when	0.00234	10.525037875818851
63293	4119	10	he	0.0049	2.0060246453825012
63294	4119	11	was	0.00661	1.9448599162599534
63295	4119	12	young	0.000269	4.2570047914455795
63296	4119	13	.	0.0	9.712311289860228
63297	4120	0	She	0.00182	0.0
63298	4120	1	told	0.000347	8.02477913469188
63299	4120	2	me	0.00302	1.157545106912904
63300	4120	3	that	0.0102	1.7333624173716768
63301	4120	4	the	0.0537	3.723903857854752
63302	4120	5	sonata	1.35e-06	20.003190769889123
63303	4120	6	by	0.00457	6.647226177877255
63304	4120	7	Mozart	2.63e-06	3.9154399233509247
63305	4120	8	dragged	1e-05	18.382891555579278
63306	4120	9	on	0.00813	0.737452186471444
